frame,x,y,time
0,1444.04931640625,411.49127197265625,0.03333333333333333
1,1452.292236328125,411.78375244140625,0.06666666666666667
2,1449.229736328125,413.0992431640625,0.1
3,1441.37646484375,411.3479919433594,0.13333333333333333
4,1440.6837158203125,413.6669006347656,0.16666666666666666
5,1440.490478515625,413.36224365234375,0.19999999999999998
6,1438.6788330078125,411.3194885253906,0.2333333333333333
7,1439.29833984375,412.2817077636719,0.2666666666666666
8,1440.3939208984375,412.220703125,0.29999999999999993
9,1441.0367431640625,412.1268005371094,0.33333333333333326
10,1442.679931640625,413.16064453125,0.3666666666666666
11,1444.979736328125,415.86920166015625,0.3999999999999999
12,1444.8863525390625,416.1300964355469,0.43333333333333324
13,1443.26806640625,415.8343811035156,0.46666666666666656
14,1439.449951171875,412.52777099609375,0.4999999999999999
15,1438.27392578125,412.37945556640625,0.5333333333333332
16,1435.3040771484375,410.77557373046875,0.5666666666666665
17,1433.775634765625,409.86846923828125,0.5999999999999999
18,1433.419189453125,410.1258544921875,0.6333333333333332
19,1431.3734130859375,408.8001708984375,0.6666666666666665
20,1431.3212890625,409.5021057128906,0.6999999999999998
21,1430.1060791015625,409.0546569824219,0.7333333333333332
22,1429.1953125,409.23956298828125,0.7666666666666665
23,1428.6263427734375,409.22113037109375,0.7999999999999998
24,1427.8035888671875,407.68658447265625,0.8333333333333331
25,1429.279296875,408.7193908691406,0.8666666666666665
26,1428.292236328125,407.23492431640625,0.8999999999999998
27,1427.9561767578125,407.2820129394531,0.9333333333333331
28,1427.973388671875,407.7329406738281,0.9666666666666665
29,1428.3509521484375,408.04290771484375,0.9999999999999998
30,1428.17626953125,407.40484619140625,1.0333333333333332
31,1428.0321044921875,407.3446044921875,1.0666666666666667
32,1427.2412109375,406.5619812011719,1.1
33,1427.57763671875,406.6069030761719,1.1333333333333333
34,1426.6875,406.0013732910156,1.1666666666666667
35,1426.9610595703125,406.2162780761719,1.2000000000000002
36,1427.41748046875,407.403564453125,1.2333333333333336
37,1427.37744140625,406.9151611328125,1.266666666666667
38,1426.5797119140625,406.54315185546875,1.3000000000000005
39,1425.96923828125,405.6647644042969,1.333333333333334
40,1426.5648193359375,406.0250244140625,1.3666666666666674
41,1426.8079833984375,406.2734680175781,1.4000000000000008
42,1426.8858642578125,406.5220642089844,1.4333333333333342
43,1425.0828857421875,404.0107421875,1.4666666666666677
44,1426.068115234375,406.02374267578125,1.500000000000001
45,1426.8824462890625,406.2969970703125,1.5333333333333345
46,1425.8416748046875,406.080810546875,1.566666666666668
47,1424.9146728515625,405.442626953125,1.6000000000000014
48,1424.6085205078125,405.66448974609375,1.6333333333333349
49,1424.5797119140625,404.4853515625,1.6666666666666683
50,1424.3292236328125,404.6623840332031,1.7000000000000017
51,1424.4949951171875,404.2668151855469,1.7333333333333352
52,1424.6107177734375,404.3028869628906,1.7666666666666686
53,1424.05078125,403.5595397949219,1.800000000000002
54,1423.8668212890625,403.19354248046875,1.8333333333333353
55,1423.5633544921875,402.6301574707031,1.8666666666666687
56,1423.223876953125,402.7289733886719,1.9000000000000021
57,1423.550537109375,402.5111083984375,1.9333333333333356
58,1423.293701171875,401.6633605957031,1.966666666666669
59,1423.10595703125,402.2182922363281,2.000000000000002
60,1423.464111328125,402.6530456542969,2.0333333333333354
61,1423.7403564453125,402.28802490234375,2.0666666666666687
62,1423.783203125,401.9261169433594,2.100000000000002
63,1423.4002685546875,400.7348327636719,2.133333333333335
64,1424.0128173828125,402.5445556640625,2.1666666666666683
65,1424.177734375,402.5028381347656,2.2000000000000015
66,1424.06494140625,401.7916564941406,2.2333333333333347
67,1424.1060791015625,402.0433654785156,2.266666666666668
68,1424.423583984375,402.3504333496094,2.300000000000001
69,1424.2803955078125,402.8619384765625,2.3333333333333344
70,1424.30615234375,402.5828552246094,2.3666666666666676
71,1425.2501220703125,402.94097900390625,2.400000000000001
72,1425.390380859375,403.2061767578125,2.433333333333334
73,1425.212646484375,402.2005920410156,2.4666666666666672
74,1427.0352783203125,404.0801086425781,2.5000000000000004
75,1426.305908203125,403.1606750488281,2.5333333333333337
76,1425.3634033203125,402.6522216796875,2.566666666666667
77,1426.1519775390625,403.5919189453125,2.6
78,1427.008544921875,404.0303039550781,2.6333333333333333
79,1427.195556640625,403.6150207519531,2.6666666666666665
80,1426.0440673828125,402.1543884277344,2.6999999999999997
81,1426.5294189453125,402.41015625,2.733333333333333
82,1427.0279541015625,403.765380859375,2.766666666666666
83,1427.178466796875,403.1214599609375,2.7999999999999994
84,1427.1470947265625,402.5246887207031,2.8333333333333326
85,1426.2921142578125,402.05902099609375,2.866666666666666
86,1422.090087890625,395.9773864746094,2.899999999999999
87,1407.6102294921875,378.21942138671875,2.9333333333333322
88,1383.6009521484375,360.4422607421875,2.9666666666666655
89,1349.2174072265625,342.7030029296875,2.9999999999999987
90,1310.390380859375,331.3968505859375,3.033333333333332
91,1280.248291015625,328.74407958984375,3.066666666666665
92,1258.427490234375,329.8370666503906,3.0999999999999983
93,1240.488525390625,333.3169250488281,3.1333333333333315
94,1220.80029296875,337.591796875,3.1666666666666647
95,1194.978515625,346.9266357421875,3.199999999999998
96,1167.3817138671875,365.6474609375,3.233333333333331
97,1148.215087890625,382.8779602050781,3.2666666666666644
98,1135.1717529296875,398.14013671875,3.2999999999999976
99,1129.617431640625,404.068359375,3.333333333333331
100,1131.4532470703125,399.1578674316406,3.366666666666664
101,1134.1783447265625,395.3284912109375,3.3999999999999972
102,1134.33984375,397.5484924316406,3.4333333333333305
103,1133.968505859375,397.74053955078125,3.4666666666666637
104,1133.889892578125,398.01116943359375,3.499999999999997
105,1133.9158935546875,397.96173095703125,3.53333333333333
106,1134.0579833984375,397.4468994140625,3.5666666666666633
107,1132.8492431640625,397.9537353515625,3.5999999999999965
108,1125.919677734375,406.5179748535156,3.6333333333333298
109,1116.9658203125,419.5940856933594,3.666666666666663
110,1109.126708984375,431.6177673339844,3.699999999999996
111,1100.4228515625,446.59503173828125,3.7333333333333294
112,1091.1005859375,469.9352111816406,3.7666666666666626
113,1086.6717529296875,493.31103515625,3.799999999999996
114,1086.30126953125,510.38140869140625,3.833333333333329
115,1086.2489013671875,524.8118896484375,3.8666666666666623
116,1087.0999755859375,538.0856323242188,3.8999999999999955
117,1090.56640625,553.609375,3.9333333333333287
118,1095.859375,572.440185546875,3.966666666666662
119,1106.5543212890625,597.7902221679688,3.999999999999995
120,1126.088134765625,627.4841918945312,4.033333333333329
121,1158.556396484375,659.528076171875,4.066666666666662
122,1195.2034912109375,677.1782836914062,4.099999999999995
123,1237.144775390625,691.6771850585938,4.133333333333328
124,1268.7261962890625,696.1705322265625,4.166666666666662
125,1290.717041015625,696.2833862304688,4.199999999999995
126,1307.57666015625,694.6302490234375,4.233333333333328
127,1318.49853515625,691.71435546875,4.266666666666661
128,1318.508056640625,691.5712280273438,4.2999999999999945
129,1310.728515625,692.7857666015625,4.333333333333328
130,1307.5966796875,692.2161254882812,4.366666666666661
131,1307.4234619140625,691.905517578125,4.399999999999994
132,1307.3212890625,691.115478515625,4.433333333333327
133,1307.1768798828125,690.6172485351562,4.466666666666661
134,1307.15478515625,689.4547119140625,4.499999999999994
135,1307.193115234375,689.3142700195312,4.533333333333327
136,1307.2047119140625,688.288818359375,4.56666666666666
137,1307.348388671875,687.568603515625,4.599999999999993
138,1307.4444580078125,687.1973876953125,4.633333333333327
139,1307.7760009765625,686.5715942382812,4.66666666666666
140,1307.559326171875,685.7670288085938,4.699999999999993
141,1307.1810302734375,684.65185546875,4.733333333333326
142,1307.322265625,683.3963012695312,4.7666666666666595
143,1308.251708984375,683.1582641601562,4.799999999999993
144,1308.3660888671875,683.2669067382812,4.833333333333326
145,1308.6087646484375,682.9995727539062,4.866666666666659
146,1308.5806884765625,682.3681030273438,4.899999999999992
147,1309.0372314453125,682.0084228515625,4.933333333333326
148,1311.971435546875,680.9762573242188,4.966666666666659
149,1317.94970703125,679.6700439453125,4.999999999999992
150,1331.364013671875,675.6439208984375,5.033333333333325
151,1353.3079833984375,667.7478637695312,5.066666666666658
152,1380.806884765625,654.179443359375,5.099999999999992
153,1406.4560546875,636.1991577148438,5.133333333333325
154,1428.5865478515625,612.7208862304688,5.166666666666658
155,1448.7864990234375,578.751708984375,5.199999999999991
156,1463.000732421875,545.8157958984375,5.2333333333333245
157,1468.3896484375,520.975830078125,5.266666666666658
158,1470.1302490234375,502.35205078125,5.299999999999991
159,1470.4345703125,487.71942138671875,5.333333333333324
160,1470.217529296875,473.0131530761719,5.366666666666657
161,1468.39599609375,457.49945068359375,5.399999999999991
162,1464.47998046875,436.1056823730469,5.433333333333324
163,1453.7586669921875,408.19793701171875,5.466666666666657
164,1433.559326171875,373.20770263671875,5.49999999999999
165,1401.2601318359375,338.0318298339844,5.5333333333333234
166,1363.8817138671875,314.6398010253906,5.566666666666657
167,1326.0958251953125,300.98516845703125,5.59999999999999
168,1290.4964599609375,297.5654296875,5.633333333333323
169,1269.0101318359375,297.34967041015625,5.666666666666656
170,1260.374755859375,298.8143310546875,5.6999999999999895
171,1265.2525634765625,298.18182373046875,5.733333333333323
172,1270.4979248046875,297.14532470703125,5.766666666666656
173,1271.060791015625,297.6205749511719,5.799999999999989
174,1270.732666015625,297.40142822265625,5.833333333333322
175,1270.4185791015625,297.15362548828125,5.866666666666656
176,1270.984130859375,297.63958740234375,5.899999999999989
177,1270.84423828125,297.2781982421875,5.933333333333322
178,1270.7677001953125,296.9803771972656,5.966666666666655
179,1268.790283203125,298.3424072265625,5.9999999999999885
180,1262.9915771484375,297.8675231933594,6.033333333333322
181,1249.475830078125,298.7009582519531,6.066666666666655
182,1234.4981689453125,303.5777893066406,6.099999999999988
183,1217.350341796875,309.1556091308594,6.133333333333321
184,1196.840087890625,318.3793640136719,6.1666666666666545
185,1174.0560302734375,332.3514099121094,6.199999999999988
186,1152.11328125,347.2084045410156,6.233333333333321
187,1134.079345703125,361.862548828125,6.266666666666654
188,1123.587158203125,376.9750671386719,6.299999999999987
189,1112.977783203125,395.2220458984375,6.333333333333321
190,1104.154296875,414.7168884277344,6.366666666666654
191,1096.5972900390625,436.6669616699219,6.399999999999987
192,1092.2471923828125,460.5517578125,6.43333333333332
193,1091.0126953125,489.86187744140625,6.4666666666666535
194,1095.5126953125,524.03125,6.499999999999987
195,1105.610595703125,556.55126953125,6.53333333333332
196,1118.645751953125,582.7329711914062,6.566666666666653
197,1136.7156982421875,608.9764404296875,6.599999999999986
198,1161.4573974609375,632.7977294921875,6.6333333333333195
199,1195.8802490234375,650.3543090820312,6.666666666666653
200,1231.69873046875,667.1597900390625,6.699999999999986
201,1275.8636474609375,675.8394775390625,6.733333333333319
202,1319.4853515625,672.2315063476562,6.766666666666652
203,1347.6431884765625,663.2946166992188,6.799999999999986
204,1364.17724609375,657.8242797851562,6.833333333333319
205,1369.0496826171875,655.5426025390625,6.866666666666652
206,1366.7823486328125,656.0606079101562,6.899999999999985
207,1366.3077392578125,656.6235961914062,6.9333333333333185
208,1366.486328125,656.45751953125,6.966666666666652
209,1365.7115478515625,655.7269897460938,6.999999999999985
210,1365.6866455078125,655.3963012695312,7.033333333333318
211,1364.6788330078125,655.0682983398438,7.066666666666651
212,1364.3070068359375,654.2882080078125,7.0999999999999845
213,1365.3363037109375,655.6500854492188,7.133333333333318
214,1365.342529296875,654.9694213867188,7.166666666666651
215,1365.4132080078125,654.4737548828125,7.199999999999984
216,1369.700927734375,652.6372680664062,7.233333333333317
217,1380.5704345703125,646.733154296875,7.266666666666651
218,1397.103759765625,636.82080078125,7.299999999999984
219,1413.1341552734375,623.1419067382812,7.333333333333317
220,1430.044921875,603.4600219726562,7.36666666666665
221,1449.3961181640625,573.8342895507812,7.3999999999999835
222,1464.1890869140625,537.1103515625,7.433333333333317
223,1472.0145263671875,500.61212158203125,7.46666666666665
224,1472.442138671875,473.4561462402344,7.499999999999983
225,1470.1820068359375,452.03643798828125,7.533333333333316
226,1465.4605712890625,434.0592956542969,7.5666666666666496
227,1457.840576171875,412.89959716796875,7.599999999999983
228,1444.11279296875,385.7969970703125,7.633333333333316
229,1421.0999755859375,354.2954406738281,7.666666666666649
230,1386.020263671875,326.74072265625,7.699999999999982
231,1335.7835693359375,304.9244384765625,7.733333333333316
232,1273.271484375,299.191162109375,7.766666666666649
233,1227.6556396484375,304.4541015625,7.799999999999982
234,1212.134521484375,304.674072265625,7.833333333333315
235,1200.7581787109375,313.8265380859375,7.8666666666666485
236,1193.1595458984375,315.9676208496094,7.899999999999982
237,1195.2911376953125,314.94610595703125,7.933333333333315
238,1195.332275390625,314.2526550292969,7.966666666666648
239,1195.2786865234375,314.4224853515625,7.999999999999981
240,1195.1995849609375,314.6476745605469,8.033333333333315
241,1195.6187744140625,314.7019348144531,8.066666666666649
242,1195.3514404296875,314.3274230957031,8.099999999999982
243,1194.5772705078125,314.796142578125,8.133333333333315
244,1194.41162109375,314.3809509277344,8.166666666666648
245,1194.6068115234375,315.2650146484375,8.199999999999982
246,1193.546142578125,314.3241882324219,8.233333333333315
247,1188.3897705078125,317.1753234863281,8.266666666666648
248,1178.357177734375,322.4839172363281,8.299999999999981
249,1163.3482666015625,332.8993225097656,8.333333333333314
250,1141.3978271484375,351.84344482421875,8.366666666666648
251,1118.1793212890625,381.348876953125,8.39999999999998
252,1098.4927978515625,423.46258544921875,8.433333333333314
253,1087.3095703125,459.9002990722656,8.466666666666647
254,1086.3206787109375,497.531005859375,8.49999999999998
255,1091.158447265625,532.3659057617188,8.533333333333314
256,1104.457763671875,567.7053833007812,8.566666666666647
257,1123.762939453125,599.5564575195312,8.59999999999998
258,1145.929931640625,622.5758666992188,8.633333333333313
259,1174.5181884765625,642.1648559570312,8.666666666666647
260,1210.0333251953125,661.6826782226562,8.69999999999998
261,1246.4967041015625,671.8191528320312,8.733333333333313
262,1278.566650390625,675.4217529296875,8.766666666666646
263,1296.6031494140625,673.4348754882812,8.79999999999998
264,1305.5830078125,672.49609375,8.833333333333313
265,1308.281005859375,672.0257568359375,8.866666666666646
266,1307.6739501953125,671.6588134765625,8.899999999999979
267,1306.56884765625,671.1611938476562,8.933333333333312
268,1301.2432861328125,672.0745239257812,8.966666666666645
269,1291.0133056640625,672.7487182617188,8.999999999999979
270,1278.457275390625,672.8942260742188,9.033333333333312
271,1267.4703369140625,672.41845703125,9.066666666666645
272,1258.6654052734375,672.278564453125,9.099999999999978
273,1244.9022216796875,671.2103271484375,9.133333333333312
274,1220.2032470703125,664.0088500976562,9.166666666666645
275,1185.8651123046875,649.5568237304688,9.199999999999978
276,1149.8043212890625,623.091796875,9.233333333333311
277,1117.4927978515625,585.8993530273438,9.266666666666644
278,1094.746826171875,539.3193969726562,9.299999999999978
279,1085.496337890625,498.06536865234375,9.33333333333331
280,1087.5177001953125,452.45068359375,9.366666666666644
281,1099.233642578125,410.15289306640625,9.399999999999977
282,1119.87060546875,378.86553955078125,9.43333333333331
283,1146.0711669921875,346.8251953125,9.466666666666644
284,1183.7154541015625,320.1048583984375,9.499999999999977
285,1225.365478515625,302.5990295410156,9.53333333333331
286,1264.634033203125,294.5323486328125,9.566666666666643
287,1292.1239013671875,295.4500427246094,9.599999999999977
288,1308.131591796875,297.2712097167969,9.63333333333331
289,1322.5885009765625,300.1971740722656,9.666666666666643
290,1327.391845703125,301.22222900390625,9.699999999999976
291,1327.368896484375,301.05462646484375,9.73333333333331
292,1327.3333740234375,301.6335754394531,9.766666666666643
293,1327.309814453125,301.4070739746094,9.799999999999976
294,1327.3515625,301.2359619140625,9.833333333333309
295,1327.4837646484375,301.29339599609375,9.866666666666642
296,1327.6043701171875,301.38702392578125,9.899999999999975
297,1326.5775146484375,301.1185302734375,9.933333333333309
298,1329.183837890625,301.6624755859375,9.966666666666642
299,1335.8895263671875,303.9645690917969,9.999999999999975
300,1350.1226806640625,310.0032043457031,10.033333333333308
301,1367.621337890625,318.97613525390625,10.066666666666642
302,1392.0404052734375,337.311767578125,10.099999999999975
303,1421.1490478515625,366.15521240234375,10.133333333333308
304,1446.0850830078125,403.9246520996094,10.166666666666641
305,1461.3040771484375,446.0584411621094,10.199999999999974
306,1465.99609375,478.0760498046875,10.233333333333308
307,1464.808349609375,500.38079833984375,10.26666666666664
308,1462.8333740234375,514.6063842773438,10.299999999999974
309,1460.7626953125,527.5814819335938,10.333333333333307
310,1458.2840576171875,536.6716918945312,10.36666666666664
311,1458.2008056640625,534.936767578125,10.399999999999974
312,1457.7301025390625,534.677490234375,10.433333333333307
